,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,puzzle,astar_f_close_list,wstar100_f_close_list,wstar10_f_close_list,wstar5_f_close_list,wstar2_5_f_close_list,wstar3_f_close_list,wstar2_f_close_list,wstar1_5_f_close_list,wstar1_1_f_close_list,y_star3_f_close_list,maor_f_close_list,maor2_f_close_list,astar_f_len,wstar100_f_len,wstar10_f_len,wstar5_f_len,wstar2_5_f_len,wstar3_f_len,wstar2_f_len,wstar1_5_f_len,wstar1_1_f_len,y_star3_f_len,maor_f_len,maor2_f_len
93,93,93.0,93.0,93.0,"(8, 5, 1, 6, 4, 7, 2, 3, '_')",1276.0,190.0,190.0,188.0,1409.0,575.0,341.0,274.0,330.0,956.0,487.0,391.0,24.0,38.0,38.0,38.0,32.0,38.0,26.0,24.0,24.0,24.0,24.0,24.0
94,94,94.0,94.0,94.0,"(5, 7, 3, 1, 8, 6, 2, 4, '_')",2287.0,585.0,638.0,479.0,1812.0,1024.0,1233.0,1378.0,1407.0,1312.0,1785.0,1590.0,22.0,38.0,38.0,32.0,24.0,30.0,26.0,22.0,22.0,22.0,22.0,22.0
95,95,95.0,95.0,95.0,"(2, 6, 5, 4, 8, 1, 7, 3, '_')",506.0,600.0,786.0,663.0,308.0,315.0,381.0,440.0,388.0,325.0,388.0,417.0,18.0,32.0,32.0,22.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0,18.0
96,96,96.0,96.0,96.0,"(5, 7, 3, 8, 6, 4, 1, 2, '_')",3625.0,755.0,949.0,527.0,1096.0,1253.0,1600.0,2199.0,2199.0,1540.0,3003.0,1474.0,24.0,52.0,34.0,36.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0
97,97,97.0,97.0,97.0,"(2, 3, 7, 8, 6, 5, 4, 1, '_')",3934.0,389.0,306.0,511.0,950.0,1025.0,764.0,1816.0,2262.0,3058.0,3220.0,2831.0,24.0,36.0,36.0,32.0,28.0,28.0,26.0,26.0,24.0,24.0,24.0,24.0
98,98,98.0,98.0,98.0,"(8, 5, 4, 3, 6, 7, 1, 2, '_')",1562.0,1035.0,628.0,979.0,157.0,157.0,170.0,328.0,858.0,637.0,1130.0,672.0,24.0,62.0,48.0,38.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0
99,99,99.0,99.0,99.0,"(5, 6, 4, 3, 8, 1, 2, 7, '_')",5867.0,732.0,1216.0,543.0,736.0,626.0,909.0,1617.0,2130.0,2776.0,4977.0,3997.0,26.0,50.0,56.0,30.0,30.0,30.0,32.0,28.0,26.0,26.0,26.0,26.0
100,100,100.0,100.0,100.0,"(7, 2, 4, 3, 1, 6, 8, 5, '_')",695.0,393.0,327.0,479.0,258.0,249.0,334.0,500.0,652.0,432.0,673.0,635.0,20.0,32.0,32.0,28.0,24.0,24.0,24.0,22.0,20.0,20.0,20.0,20.0
101,101,101.0,101.0,101.0,"(2, 7, 6, 5, 8, 4, 1, 3, '_')",1543.0,351.0,670.0,568.0,875.0,848.0,783.0,521.0,574.0,1384.0,1038.0,624.0,22.0,50.0,34.0,34.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0
102,102,102.0,102.0,102.0,"(3, 6, 1, 8, 7, 4, 2, 5, '_')",7614.0,510.0,560.0,333.0,1121.0,854.0,2356.0,1891.0,2942.0,4301.0,6903.0,3462.0,26.0,58.0,58.0,42.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0
103,103,103.0,103.0,103.0,"(6, 7, 1, 2, 5, 3, 4, 8, '_')",848.0,605.0,526.0,1010.0,611.0,806.0,665.0,761.0,613.0,770.0,628.0,627.0,20.0,32.0,32.0,32.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
104,104,104.0,104.0,104.0,"(1, 7, 4, 5, 8, 6, 2, 3, '_')",3476.0,753.0,1111.0,1260.0,1199.0,1265.0,1866.0,1704.0,1836.0,2147.0,2728.0,1567.0,24.0,42.0,36.0,36.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0
105,105,105.0,105.0,105.0,"(4, 7, 6, 8, 2, 5, 3, 1, '_')",18098.0,797.0,699.0,472.0,867.0,844.0,2400.0,2722.0,7504.0,9116.0,17871.0,7650.0,28.0,52.0,48.0,40.0,32.0,32.0,28.0,28.0,28.0,28.0,28.0,28.0
106,106,106.0,106.0,106.0,"(5, 7, 4, 6, 8, 2, 3, 1, '_')",2701.0,101.0,101.0,103.0,120.0,113.0,172.0,1565.0,2513.0,657.0,5995.0,2606.0,26.0,34.0,34.0,34.0,34.0,34.0,32.0,28.0,26.0,26.0,28.0,28.0
107,107,107.0,107.0,107.0,"(2, 7, 3, 8, 1, 5, 4, 6, '_')",91.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
108,108,108.0,108.0,108.0,"(1, 3, 8, 7, 5, 2, 4, 6, '_')",3241.0,221.0,275.0,342.0,1515.0,1233.0,1460.0,1849.0,1886.0,1564.0,2896.0,2493.0,22.0,26.0,26.0,26.0,26.0,26.0,24.0,22.0,22.0,22.0,22.0,22.0
109,109,109.0,109.0,109.0,"(7, 4, 2, 5, 8, 3, 1, 6, '_')",477.0,250.0,221.0,377.0,567.0,510.0,539.0,406.0,368.0,282.0,368.0,377.0,18.0,24.0,24.0,24.0,26.0,26.0,18.0,18.0,18.0,18.0,18.0,18.0
110,110,110.0,110.0,110.0,"(2, 3, 1, 4, 6, 7, 5, 8, '_')",2739.0,763.0,857.0,397.0,257.0,237.0,523.0,921.0,1175.0,1647.0,2435.0,1975.0,22.0,42.0,34.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
111,111,111.0,111.0,111.0,"(3, 2, 5, 7, 1, 6, 8, 4, '_')",1082.0,731.0,900.0,390.0,564.0,545.0,582.0,620.0,648.0,697.0,785.0,584.0,20.0,46.0,38.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
112,112,112.0,112.0,112.0,"(7, 3, 8, 2, 4, 1, 6, 5, '_')",298.0,1030.0,639.0,965.0,504.0,689.0,391.0,493.0,235.0,252.0,255.0,380.0,20.0,58.0,44.0,34.0,28.0,28.0,28.0,20.0,20.0,20.0,20.0,20.0
113,113,113.0,113.0,113.0,"(2, 6, 8, 7, 5, 4, 3, 1, '_')",1144.0,812.0,761.0,648.0,324.0,330.0,450.0,255.0,525.0,775.0,524.0,448.0,22.0,52.0,50.0,38.0,28.0,28.0,24.0,24.0,22.0,22.0,22.0,22.0
114,114,114.0,114.0,114.0,"(3, 8, 4, 2, 5, 7, 1, 6, '_')",1092.0,237.0,270.0,410.0,211.0,190.0,93.0,117.0,278.0,992.0,499.0,494.0,22.0,42.0,42.0,28.0,24.0,30.0,22.0,22.0,22.0,22.0,22.0,22.0
115,115,115.0,115.0,115.0,"(3, 5, 4, 8, 7, 2, 6, 1, '_')",1815.0,297.0,207.0,184.0,247.0,253.0,363.0,502.0,735.0,799.0,1074.0,1008.0,24.0,30.0,30.0,30.0,24.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
116,116,116.0,116.0,116.0,"(4, 7, 5, 6, 2, 1, 8, 3, '_')",8564.0,617.0,476.0,520.0,2705.0,1795.0,3567.0,5526.0,3467.0,4626.0,7989.0,3567.0,26.0,52.0,48.0,40.0,32.0,30.0,30.0,28.0,26.0,26.0,26.0,26.0
117,117,117.0,117.0,117.0,"(2, 4, 5, 8, 3, 7, 1, 6, '_')",1808.0,321.0,324.0,353.0,229.0,226.0,462.0,399.0,747.0,1085.0,1197.0,742.0,22.0,46.0,46.0,28.0,28.0,28.0,24.0,22.0,22.0,22.0,22.0,22.0
118,118,118.0,118.0,118.0,"(3, 8, 2, 4, 7, 1, 6, 5, '_')",3170.0,745.0,482.0,428.0,1745.0,724.0,1895.0,2012.0,2163.0,2435.0,2711.0,1602.0,24.0,60.0,46.0,32.0,32.0,32.0,30.0,24.0,24.0,24.0,24.0,24.0
119,119,119.0,119.0,119.0,"(6, 1, 4, 7, 8, 3, 2, 5, '_')",8877.0,688.0,1063.0,1289.0,591.0,571.0,520.0,1302.0,3610.0,4044.0,8488.0,3681.0,26.0,42.0,46.0,40.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
120,120,120.0,120.0,120.0,"(1, 5, 8, 6, 7, 4, 2, 3, '_')",2784.0,716.0,703.0,1125.0,1080.0,770.0,1172.0,1108.0,979.0,1599.0,2100.0,1310.0,24.0,42.0,42.0,30.0,26.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
121,121,121.0,121.0,121.0,"(4, 7, 3, 6, 2, 5, 8, 1, '_')",10442.0,677.0,687.0,839.0,3661.0,3579.0,3264.0,4899.0,5196.0,5970.0,10051.0,4535.0,26.0,50.0,42.0,42.0,28.0,28.0,30.0,26.0,26.0,26.0,26.0,26.0
122,122,122.0,122.0,122.0,"(5, 8, 4, 2, 3, 6, 1, 7, '_')",286.0,127.0,127.0,130.0,75.0,75.0,75.0,75.0,83.0,210.0,79.0,80.0,18.0,28.0,28.0,28.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
123,123,123.0,123.0,123.0,"(8, 2, 7, 4, 5, 1, 6, 3, '_')",1550.0,435.0,484.0,717.0,342.0,343.0,421.0,309.0,416.0,865.0,910.0,645.0,24.0,50.0,50.0,40.0,30.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
124,124,124.0,124.0,124.0,"(1, 2, 4, 7, 6, 5, 8, 3, '_')",325.0,251.0,283.0,126.0,95.0,95.0,144.0,266.0,253.0,191.0,253.0,253.0,16.0,40.0,40.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0,16.0,16.0
125,125,125.0,125.0,125.0,"(2, 5, 7, 1, 3, 8, 4, 6, '_')",383.0,326.0,328.0,430.0,598.0,812.0,428.0,401.0,347.0,351.0,346.0,341.0,18.0,32.0,32.0,32.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0,18.0
126,126,126.0,126.0,126.0,"(3, 5, 6, 2, 4, 1, 7, 8, '_')",464.0,629.0,957.0,740.0,299.0,365.0,214.0,189.0,225.0,386.0,235.0,198.0,18.0,40.0,40.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
127,127,127.0,127.0,127.0,"(2, 4, 6, 7, 5, 8, 3, 1, '_')",1612.0,194.0,194.0,191.0,123.0,118.0,139.0,247.0,745.0,1128.0,1286.0,997.0,22.0,34.0,34.0,34.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
128,128,128.0,128.0,128.0,"(2, 1, 4, 5, 8, 3, 6, 7, '_')",4410.0,965.0,588.0,1893.0,2223.0,1655.0,1632.0,1568.0,1943.0,2261.0,3870.0,3840.0,24.0,62.0,44.0,40.0,30.0,30.0,24.0,24.0,24.0,24.0,24.0,24.0
129,129,129.0,129.0,129.0,"(2, 7, 6, 3, 1, 5, 4, 8, '_')",2405.0,121.0,121.0,119.0,141.0,142.0,1287.0,1105.0,1111.0,1639.0,1942.0,1922.0,22.0,28.0,28.0,28.0,28.0,28.0,26.0,22.0,22.0,22.0,22.0,22.0
130,130,130.0,130.0,130.0,"(4, 2, 8, 1, 3, 5, 7, 6, '_')",1436.0,872.0,800.0,1344.0,833.0,840.0,805.0,901.0,901.0,1200.0,1161.0,1162.0,20.0,42.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
131,131,131.0,131.0,131.0,"(4, 1, 6, 2, 3, 8, 5, 7, '_')",1422.0,540.0,449.0,346.0,362.0,293.0,459.0,812.0,838.0,738.0,1102.0,858.0,20.0,32.0,26.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0
132,132,132.0,132.0,132.0,"(5, 1, 7, 6, 2, 8, 4, 3, '_')",1104.0,822.0,746.0,1062.0,1017.0,683.0,381.0,184.0,391.0,770.0,640.0,625.0,22.0,46.0,44.0,40.0,30.0,30.0,22.0,22.0,22.0,22.0,22.0,22.0
133,133,133.0,133.0,133.0,"(1, 2, 6, 7, 3, 8, 4, 5, '_')",444.0,704.0,757.0,1550.0,1000.0,1193.0,666.0,444.0,422.0,237.0,422.0,439.0,16.0,28.0,30.0,28.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
134,134,134.0,134.0,134.0,"(4, 3, 7, 2, 5, 6, 1, 8, '_')",956.0,271.0,262.0,133.0,113.0,113.0,144.0,263.0,428.0,953.0,604.0,604.0,20.0,26.0,26.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
135,135,135.0,135.0,135.0,"(3, 6, 4, 2, 5, 7, 8, 1, '_')",8106.0,780.0,604.0,268.0,611.0,491.0,1720.0,2211.0,3370.0,3336.0,7437.0,3547.0,26.0,48.0,48.0,32.0,30.0,30.0,26.0,26.0,26.0,26.0,26.0,26.0
136,136,136.0,136.0,136.0,"(1, 5, 6, 4, 3, 8, 7, 2, '_')",100.0,144.0,144.0,86.0,57.0,57.0,56.0,57.0,57.0,96.0,57.0,52.0,12.0,18.0,18.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
137,137,137.0,137.0,137.0,"(3, 5, 4, 8, 6, 2, 1, 7, '_')",1102.0,713.0,630.0,313.0,147.0,147.0,153.0,337.0,462.0,625.0,589.0,591.0,22.0,46.0,34.0,34.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
138,138,138.0,138.0,138.0,"(6, 2, 8, 3, 5, 4, 7, 1, '_')",2699.0,395.0,312.0,415.0,326.0,327.0,1165.0,850.0,1141.0,1503.0,1915.0,1286.0,24.0,38.0,38.0,38.0,30.0,30.0,26.0,24.0,24.0,24.0,24.0,24.0
139,139,139.0,139.0,139.0,"(6, 5, 2, 7, 1, 8, 4, 3, '_')",4622.0,136.0,136.0,135.0,427.0,319.0,2121.0,1664.0,2074.0,3081.0,4282.0,2575.0,24.0,28.0,28.0,28.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0
140,140,140.0,140.0,140.0,"(1, 7, 5, 3, 8, 6, 2, 4, '_')",1428.0,627.0,650.0,238.0,919.0,305.0,1913.0,1310.0,1126.0,927.0,1134.0,938.0,22.0,44.0,44.0,32.0,30.0,32.0,26.0,22.0,22.0,22.0,22.0,22.0
141,141,141.0,141.0,141.0,"(7, 2, 4, 1, 6, 8, 5, 3, '_')",1705.0,194.0,194.0,193.0,275.0,295.0,359.0,486.0,648.0,1079.0,970.0,787.0,22.0,30.0,30.0,30.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
142,142,142.0,142.0,142.0,"(2, 4, 1, 8, 5, 6, 7, 3, '_')",1192.0,923.0,327.0,263.0,521.0,1227.0,1489.0,1207.0,1100.0,1050.0,1105.0,1037.0,20.0,50.0,30.0,30.0,26.0,28.0,26.0,20.0,20.0,20.0,20.0,20.0
143,143,143.0,143.0,143.0,"(1, 2, 7, 5, 6, 4, 8, 3, '_')",1917.0,708.0,998.0,403.0,398.0,471.0,281.0,308.0,790.0,1247.0,1462.0,1094.0,22.0,44.0,26.0,26.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
144,144,144.0,144.0,144.0,"(4, 6, 8, 1, 7, 5, 3, 2, '_')",1013.0,227.0,226.0,387.0,1573.0,890.0,1634.0,1159.0,877.0,453.0,894.0,743.0,22.0,44.0,44.0,34.0,32.0,34.0,26.0,22.0,22.0,22.0,22.0,22.0
145,145,145.0,145.0,145.0,"(3, 4, 5, 8, 2, 1, 7, 6, '_')",1910.0,879.0,777.0,733.0,173.0,173.0,176.0,718.0,899.0,1255.0,1431.0,1399.0,22.0,74.0,50.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
146,146,146.0,146.0,146.0,"(5, 6, 7, 4, 1, 3, 2, 8, '_')",1433.0,198.0,197.0,201.0,1120.0,969.0,526.0,647.0,1012.0,1325.0,1039.0,755.0,22.0,36.0,36.0,32.0,26.0,32.0,26.0,24.0,22.0,22.0,22.0,22.0
147,147,147.0,147.0,147.0,"(2, 8, 4, 7, 5, 6, 3, 1, '_')",994.0,846.0,856.0,459.0,1238.0,1323.0,988.0,683.0,584.0,700.0,587.0,618.0,22.0,54.0,54.0,36.0,32.0,28.0,22.0,22.0,22.0,22.0,22.0,22.0
148,148,148.0,148.0,148.0,"(5, 2, 4, 8, 7, 6, 1, 3, '_')",4401.0,829.0,598.0,525.0,222.0,222.0,598.0,1453.0,1918.0,1653.0,3861.0,3212.0,24.0,48.0,44.0,26.0,26.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0
149,149,149.0,149.0,149.0,"(6, 4, 8, 2, 5, 1, 3, 7, '_')",12275.0,258.0,258.0,270.0,336.0,402.0,828.0,1071.0,3489.0,3787.0,10323.0,3652.0,28.0,44.0,44.0,44.0,28.0,28.0,30.0,28.0,28.0,28.0,28.0,28.0
150,150,150.0,150.0,150.0,"(2, 8, 5, 4, 3, 1, 7, 6, '_')",1145.0,635.0,641.0,450.0,305.0,376.0,258.0,414.0,489.0,619.0,702.0,644.0,20.0,44.0,44.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
151,151,151.0,151.0,151.0,"(6, 2, 8, 3, 7, 5, 4, 1, '_')",3018.0,259.0,315.0,330.0,800.0,1136.0,283.0,906.0,1380.0,1575.0,2447.0,1997.0,24.0,50.0,50.0,40.0,30.0,30.0,26.0,24.0,24.0,24.0,24.0,24.0
152,152,152.0,152.0,152.0,"(2, 8, 5, 3, 6, 7, 4, 1, '_')",1458.0,567.0,431.0,625.0,1474.0,1254.0,1151.0,1299.0,1092.0,1159.0,1126.0,1126.0,22.0,44.0,32.0,32.0,26.0,30.0,26.0,22.0,22.0,22.0,22.0,22.0
153,153,153.0,153.0,153.0,"(4, 1, 7, 6, 2, 8, 3, 5, '_')",6280.0,737.0,1034.0,1019.0,524.0,689.0,262.0,497.0,2112.0,3810.0,5620.0,4019.0,26.0,60.0,50.0,46.0,26.0,32.0,26.0,26.0,26.0,26.0,26.0,26.0
154,154,154.0,154.0,154.0,"(5, 1, 6, 7, 8, 2, 4, 3, '_')",476.0,588.0,447.0,715.0,206.0,207.0,225.0,234.0,246.0,281.0,246.0,264.0,18.0,40.0,36.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
155,155,155.0,155.0,155.0,"(5, 1, 4, 2, 7, 8, 3, 6, '_')",7736.0,226.0,226.0,347.0,307.0,301.0,929.0,2063.0,3147.0,4449.0,7238.0,5599.0,26.0,40.0,40.0,40.0,30.0,30.0,30.0,26.0,26.0,26.0,26.0,26.0
156,156,156.0,156.0,156.0,"(3, 6, 1, 4, 7, 2, 8, 5, '_')",2136.0,862.0,771.0,597.0,579.0,844.0,408.0,694.0,814.0,1480.0,1581.0,1552.0,22.0,52.0,48.0,32.0,22.0,32.0,22.0,22.0,22.0,22.0,22.0,22.0
157,157,157.0,157.0,157.0,"(3, 2, 4, 1, 7, 6, 8, 5, '_')",5914.0,233.0,217.0,172.0,439.0,405.0,666.0,1385.0,2543.0,3549.0,5676.0,4344.0,24.0,34.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
158,158,158.0,158.0,158.0,"(4, 8, 3, 6, 7, 2, 1, 5, '_')",4561.0,633.0,813.0,871.0,1116.0,1533.0,1436.0,1677.0,2049.0,3031.0,3859.0,3097.0,24.0,44.0,36.0,34.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0,24.0
159,159,159.0,159.0,159.0,"(8, 6, 2, 5, 1, 3, 4, 7, '_')",2213.0,707.0,514.0,365.0,521.0,336.0,405.0,798.0,999.0,1353.0,1794.0,1251.0,22.0,52.0,48.0,36.0,24.0,28.0,24.0,22.0,22.0,22.0,22.0,22.0
160,160,160.0,160.0,160.0,"(6, 5, 3, 7, 2, 1, 8, 4, '_')",9685.0,653.0,1219.0,286.0,419.0,254.0,1216.0,2221.0,4043.0,6400.0,9444.0,5614.0,26.0,52.0,52.0,28.0,28.0,28.0,26.0,26.0,26.0,26.0,26.0,26.0
161,161,161.0,161.0,161.0,"(6, 1, 7, 8, 2, 5, 4, 3, '_')",7331.0,281.0,320.0,433.0,1194.0,778.0,2104.0,1472.0,2659.0,3326.0,6446.0,4513.0,26.0,50.0,50.0,32.0,34.0,32.0,30.0,26.0,26.0,26.0,26.0,26.0
162,162,162.0,162.0,162.0,"(4, 2, 5, 6, 8, 1, 7, 3, '_')",413.0,557.0,572.0,158.0,140.0,141.0,205.0,210.0,232.0,224.0,230.0,193.0,18.0,36.0,20.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0,18.0,18.0
163,163,163.0,163.0,163.0,"(6, 4, 5, 2, 1, 3, 7, 8, '_')",1070.0,695.0,305.0,380.0,301.0,336.0,423.0,387.0,531.0,511.0,803.0,656.0,20.0,40.0,30.0,30.0,20.0,20.0,22.0,20.0,20.0,20.0,20.0,20.0
164,164,164.0,164.0,164.0,"(3, 1, 5, 7, 6, 4, 2, 8, '_')",1711.0,500.0,550.0,329.0,910.0,890.0,714.0,620.0,1233.0,1439.0,1242.0,1229.0,22.0,56.0,56.0,26.0,28.0,28.0,26.0,24.0,22.0,22.0,22.0,22.0
165,165,165.0,165.0,165.0,"(2, 6, 1, 3, 4, 7, 5, 8, '_')",4018.0,833.0,471.0,936.0,460.0,301.0,1983.0,1603.0,3820.0,3035.0,3843.0,3779.0,24.0,66.0,48.0,30.0,30.0,30.0,28.0,26.0,24.0,24.0,24.0,24.0
166,166,166.0,166.0,166.0,"(2, 8, 4, 3, 1, 6, 7, 5, '_')",1881.0,247.0,263.0,386.0,2473.0,1715.0,2573.0,1889.0,1597.0,903.0,1602.0,1524.0,22.0,34.0,34.0,34.0,28.0,32.0,28.0,26.0,22.0,22.0,22.0,22.0
167,167,167.0,167.0,167.0,"(8, 7, 6, 4, 1, 3, 2, 5, '_')",8350.0,908.0,924.0,713.0,917.0,937.0,3648.0,3440.0,4296.0,4667.0,7999.0,5203.0,26.0,50.0,50.0,40.0,32.0,32.0,28.0,26.0,26.0,26.0,26.0,26.0
168,168,168.0,168.0,168.0,"(1, 4, 8, 7, 3, 5, 6, 2, '_')",802.0,237.0,236.0,542.0,165.0,163.0,286.0,828.0,784.0,292.0,787.0,747.0,20.0,44.0,44.0,44.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0
169,169,169.0,169.0,169.0,"(6, 3, 8, 1, 7, 2, 5, 4, '_')",1549.0,671.0,671.0,1157.0,1382.0,1397.0,919.0,1336.0,1548.0,1202.0,1548.0,1548.0,22.0,38.0,40.0,38.0,32.0,32.0,26.0,26.0,22.0,22.0,22.0,22.0
170,170,170.0,170.0,170.0,"(6, 3, 4, 8, 5, 7, 2, 1, '_')",5303.0,141.0,141.0,140.0,170.0,166.0,1171.0,2360.0,4350.0,3589.0,4384.0,4756.0,26.0,34.0,34.0,34.0,34.0,34.0,28.0,28.0,26.0,26.0,26.0,26.0
171,171,171.0,171.0,171.0,"(7, 8, 3, 4, 5, 1, 2, 6, '_')",3727.0,294.0,246.0,400.0,1105.0,863.0,960.0,1306.0,1584.0,2204.0,3216.0,3015.0,24.0,52.0,38.0,32.0,28.0,32.0,24.0,24.0,24.0,24.0,24.0,24.0
172,172,172.0,172.0,172.0,"(5, 8, 1, 7, 3, 6, 4, 2, '_')",2023.0,692.0,448.0,320.0,1043.0,739.0,696.0,602.0,819.0,1484.0,1555.0,1097.0,22.0,50.0,26.0,28.0,22.0,28.0,22.0,22.0,22.0,22.0,22.0,22.0
173,173,173.0,173.0,173.0,"(7, 8, 5, 6, 1, 4, 2, 3, '_')",4519.0,402.0,328.0,424.0,1389.0,1062.0,1481.0,1761.0,2012.0,1289.0,3430.0,2039.0,26.0,40.0,40.0,40.0,32.0,40.0,30.0,26.0,26.0,26.0,26.0,26.0
174,174,174.0,174.0,174.0,"(5, 3, 7, 4, 1, 2, 6, 8, '_')",1439.0,719.0,479.0,902.0,436.0,475.0,681.0,790.0,811.0,754.0,952.0,764.0,22.0,56.0,32.0,34.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
175,175,175.0,175.0,175.0,"(2, 1, 3, 7, 8, 4, 6, 5, '_')",2710.0,743.0,645.0,1121.0,989.0,889.0,1368.0,1912.0,1863.0,1307.0,2343.0,1370.0,22.0,44.0,38.0,30.0,24.0,24.0,24.0,22.0,22.0,22.0,22.0,22.0
176,176,176.0,176.0,176.0,"(6, 5, 7, 1, 2, 3, 8, 4, '_')",3376.0,123.0,123.0,122.0,120.0,120.0,119.0,447.0,1307.0,2542.0,2770.0,2436.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
177,177,177.0,177.0,177.0,"(1, 4, 8, 5, 2, 3, 7, 6, '_')",1325.0,721.0,482.0,447.0,206.0,207.0,292.0,499.0,623.0,1242.0,985.0,844.0,20.0,46.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
178,178,178.0,178.0,178.0,"(1, 7, 5, 2, 3, 6, 8, 4, '_')",2446.0,608.0,631.0,219.0,540.0,264.0,775.0,1589.0,2019.0,1497.0,2042.0,2159.0,22.0,38.0,38.0,26.0,24.0,26.0,24.0,24.0,22.0,22.0,22.0,22.0
179,179,179.0,179.0,179.0,"(2, 7, 1, 5, 6, 3, 4, 8, '_')",506.0,574.0,433.0,368.0,1822.0,1651.0,1600.0,711.0,472.0,376.0,481.0,486.0,18.0,34.0,30.0,28.0,28.0,28.0,18.0,18.0,18.0,18.0,18.0,18.0
180,180,180.0,180.0,180.0,"(8, 7, 6, 2, 1, 3, 5, 4, '_')",18969.0,823.0,811.0,543.0,226.0,227.0,1276.0,5655.0,8333.0,8308.0,18851.0,9670.0,28.0,50.0,52.0,38.0,32.0,32.0,28.0,28.0,28.0,28.0,28.0,28.0
181,181,181.0,181.0,181.0,"(5, 6, 4, 2, 1, 7, 8, 3, '_')",8341.0,852.0,1081.0,808.0,2444.0,2133.0,1844.0,1628.0,3235.0,3551.0,7847.0,3467.0,26.0,56.0,54.0,34.0,26.0,34.0,28.0,26.0,26.0,26.0,26.0,26.0
182,182,182.0,182.0,182.0,"(1, 3, 6, 5, 2, 4, 7, 8, '_')",421.0,82.0,82.0,83.0,139.0,139.0,153.0,201.0,201.0,409.0,224.0,213.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
183,183,183.0,183.0,183.0,"(3, 8, 5, 1, 6, 2, 7, 4, '_')",970.0,621.0,618.0,1173.0,514.0,508.0,420.0,514.0,526.0,432.0,696.0,688.0,20.0,40.0,40.0,28.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0
184,184,184.0,184.0,184.0,"(5, 4, 8, 7, 2, 6, 3, 1, '_')",2437.0,342.0,316.0,285.0,432.0,475.0,345.0,931.0,1304.0,2050.0,1875.0,1499.0,24.0,40.0,40.0,28.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
185,185,185.0,185.0,185.0,"(3, 6, 1, 5, 7, 8, 2, 4, '_')",496.0,715.0,651.0,613.0,871.0,628.0,956.0,513.0,379.0,332.0,402.0,336.0,20.0,60.0,52.0,42.0,28.0,28.0,24.0,20.0,20.0,20.0,20.0,20.0
186,186,186.0,186.0,186.0,"(6, 1, 4, 8, 7, 5, 2, 3, '_')",2362.0,282.0,314.0,298.0,451.0,368.0,801.0,628.0,828.0,874.0,1528.0,1362.0,24.0,46.0,46.0,34.0,30.0,30.0,26.0,24.0,24.0,24.0,24.0,24.0
